,X,Y,Z,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz
8105,555.3981439136516,1490.6024595731803,949.1077441907514,0.0,0.0,0.0,0.0,0.0,0.0
8106,1434.6337876999403,1073.2170275623596,672.5271747662864,0.0,0.0,0.0,0.0,0.0,0.0
8107,1380.117267251757,1100.178811541111,957.9732120779762,0.0,0.0,0.0,0.0,0.0,0.0
8108,1663.7813529306516,900.719272972872,703.9831446587783,0.0,0.0,0.0,0.0,0.0,0.0
8109,1649.4299570225774,1111.3829026799822,900.6260509268928,0.0,0.0,0.0,0.0,0.0,0.0
8110,1678.1327488387255,690.0556432657618,507.34023839066396,0.0,0.0,0.0,0.0,0.0,0.0
8111,1615.1394562576543,889.7804162282364,1179.6700085086431,0.0,0.0,0.0,0.0,0.0,0.0
8112,1341.713145351646,636.0984339731101,1625.958884324119,0.0,0.0,0.0,0.0,0.0,0.0
8113,1102.5773352105602,604.0189381697295,1793.2038025578443,0.0,0.0,0.0,0.0,0.0,0.0
8114,1580.8489554927312,668.177929776491,1458.7139660903931,0.0,0.0,0.0,0.0,0.0,0.0
8115,775.1714076436026,1713.7308886211854,577.6811747124259,0.0,0.0,0.0,0.0,0.0,0.0
8116,553.6410876416622,1725.7869551219064,788.4478134771263,0.0,0.0,0.0,0.0,0.0,0.0
8117,955.0609816426604,1648.9899444480398,263.78723333067603,0.0,0.0,0.0,0.0,0.0,0.0
8118,731.7736053687299,1896.2305064974855,313.89394138175044,0.0,0.0,0.0,0.0,0.0,0.0
8119,911.6631793677869,1831.4895623243385,8.970269819068036e-14,0.0,0.0,0.0,0.0,0.0,0.0
8120,551.884031369673,1960.9714506706334,627.7878827635009,0.0,0.0,0.0,0.0,0.0,0.0
8121,598.0662911835541,1485.3490949002617,1207.9605970068617,0.0,0.0,0.0,0.0,0.0,0.0
8122,640.7344384534564,1480.0957302273423,1466.8134498229701,0.0,0.0,0.0,0.0,0.0,0.0
8123,1218.5908341238942,1500.1265721244115,7.501682953838984e-14,0.0,0.0,0.0,0.0,0.0,0.0
8124,1108.5248090207126,1483.3084493480753,263.78723333067563,0.0,0.0,0.0,0.0,0.0,0.0
8125,1243.6344562749923,946.0588719521436,1590.3063715114095,0.0,0.0,0.0,0.0,0.0,0.0
8126,1060.4474387053344,1309.7273257233887,1550.3592845192238,0.0,0.0,0.0,0.0,0.0,0.0
8127,1397.661937923074,1031.846383547736,1418.766879098207,0.0,0.0,0.0,0.0,0.0,0.0
8128,1004.4986461339063,913.9793761487628,1757.5512897451345,0.0,0.0,0.0,0.0,0.0,0.0
8129,773.577197755354,1352.017772177569,1594.356113377698,0.0,0.0,0.0,0.0,0.0,0.0
8130,1162.6397489171761,1242.2447788606105,1197.0700826675402,0.0,0.0,0.0,0.0,0.0,0.0
8131,927.6046794034362,1437.8052837731611,1422.816620964496,0.0,0.0,0.0,0.0,0.0,0.0
8132,1214.4749203534163,1395.5148373189804,1378.8197921060214,0.0,0.0,0.0,0.0,0.0,0.0
8133,906.4199570572518,1223.9398141277961,1721.8987769324242,0.0,0.0,0.0,0.0,0.0,0.0
8134,147.19757157052507,2265.2730027564976,199.41998920400786,0.0,0.0,0.0,0.0,0.0,0.0
8135,-6.524132188470977e-15,2263.1840875751604,398.8399784080161,0.0,0.0,0.0,0.0,0.0,0.0
8136,294.39514314105014,2267.3619179378384,-1.446866926305205e-14,0.0,0.0,0.0,0.0,0.0,0.0
8137,1065.1270067458397,1665.808067224375,2.1752659608676513e-14,0.0,0.0,0.0,0.0,0.0,0.0
8138,1109.9159636877841,807.2601689935555,4134.947146290116,0.0,0.0,0.0,0.0,0.0,0.0
8139,982.0244252616659,747.0957989883659,3813.525397444885,0.0,0.0,0.0,0.0,0.0,0.0
8140,1124.0597331637791,567.113446187122,4039.7576472657115,0.0,0.0,0.0,0.0,0.0,0.0
8141,967.8806557856726,987.2425217948003,3908.7148964692983,0.0,0.0,0.0,0.0,0.0,0.0
8142,996.1681947376603,506.9490761819323,3718.3358984204765,0.0,0.0,0.0,0.0,0.0,0.0
8143,1251.9512715898952,627.2778161923109,4361.179396110933,0.0,0.0,0.0,0.0,0.0,0.0
8144,946.3377001914187,1221.6318907413506,3868.002137857614,0.0,0.0,0.0,0.0,0.0,0.0
8145,978.8228901907677,1135.7285322500172,4057.017602099005,0.0,0.0,0.0,0.0,0.0,0.0
8146,957.2799345965135,1370.1179011965673,4016.30484348732,0.0,0.0,0.0,0.0,0.0,0.0
8147,989.7651245958638,1284.2145427052362,4205.320307728718,0.0,0.0,0.0,0.0,0.0,0.0
8148,924.7947445971631,1456.0212596878976,3827.289379245921,0.0,0.0,0.0,0.0,0.0,0.0
8149,7630.606557058856,3292.028244683269,1443.1147967861214,0.0,0.0,0.0,0.0,0.0,0.0
8150,8089.699970695284,3903.160646937907,1138.063567753093,0.0,0.0,0.0,0.0,0.0,0.0
8151,7663.492130575432,3634.21915082974,1498.0685591411025,0.0,0.0,0.0,0.0,0.0,0.0
8152,7706.999568524958,3316.8263747072424,1104.3742563450937,0.0,0.0,0.0,0.0,0.0,0.0
8153,7875.414504017765,3800.7263837515047,1648.8314462848284,0.0,0.0,0.0,0.0,0.0,0.0
8154,7881.795728524274,3923.413576576861,1365.5077236440345,0.0,0.0,0.0,0.0,0.0,0.0
8155,7877.777597252947,3736.6534140161402,987.3006806093665,0.0,0.0,0.0,0.0,0.0,0.0
8156,8399.366111925192,4150.800737709947,1514.2239601861422,0.0,0.0,0.0,0.0,0.0,0.0
8157,8211.574465455093,4082.940483126827,957.3048660427046,0.0,0.0,0.0,0.0,0.0,0.0
8158,8498.876272911124,4335.796259853698,952.5877700837469,0.0,0.0,0.0,0.0,0.0,0.0
8159,8262.11062773549,3975.9927146814834,1820.400883008177,0.0,0.0,0.0,0.0,0.0,0.0
8160,8521.24060668501,4330.580573898872,1333.4652584757546,0.0,0.0,0.0,0.0,0.0,0.0
8161,8215.592596726417,4269.700645687549,1335.5119090773721,0.0,0.0,0.0,0.0,0.0,0.0
8162,7669.87335508194,3756.906343655095,1214.744836500308,0.0,0.0,0.0,0.0,0.0,0.0
8163,8337.46709148623,4449.480481876471,1154.7532073669843,0.0,0.0,0.0,0.0,0.0,0.0
8164,8093.718101966607,4089.9208094986266,1516.2706107877605,0.0,0.0,0.0,0.0,0.0,0.0
8165,6609.070823494469,2377.2469686539575,484.26220559641854,0.0,0.0,0.0,0.0,0.0,0.0
8166,6828.948805715374,2764.728674429801,477.506490526673,0.0,0.0,0.0,0.0,0.0,0.0
8167,6712.856026777595,2753.606777012133,8.849785119023249e-14,0.0,0.0,0.0,0.0,0.0,0.0
8168,8819.861822281258,3687.2350098380334,3001.7992647114875,0.0,0.0,0.0,0.0,0.0,0.0
8169,8877.202506120995,3972.977978499989,2953.732394057443,0.0,0.0,0.0,0.0,0.0,0.0
8170,10175.341788940874,5010.249003971479,2469.3206487551747,0.0,0.0,0.0,0.0,0.0,0.0
8171,10146.763121518832,5205.063485868324,2424.9598135182364,0.0,0.0,0.0,0.0,0.0,0.0
8172,9678.602137565946,4799.7446513425175,2221.74691241903,0.0,0.0,0.0,0.0,0.0,0.0
8173,9858.297892881445,5031.898071942418,2192.0013629377904,0.0,0.0,0.0,0.0,0.0,0.0
8174,9871.333551810012,5071.006584997456,1910.404928052153,0.0,0.0,0.0,0.0,0.0,0.0
8175,9967.067366203355,4972.910065268433,2454.7053629994803,0.0,0.0,0.0,0.0,0.0,0.0
8176,9885.630443921817,5164.851001282675,1679.600840354858,0.0,0.0,0.0,0.0,0.0,0.0
8177,10159.798780447412,5244.171998923366,2143.3633786326004,0.0,0.0,0.0,0.0,0.0,0.0
8178,9465.147442759966,4667.0211854067,2072.1231982805675,0.0,0.0,0.0,0.0,0.0,0.0
8179,9983.492433745942,5497.803933672645,1285.5028646800442,0.0,0.0,0.0,0.0,0.0,0.0
8180,10048.76642529692,5441.999751734087,1691.467687800569,0.0,0.0,0.0,0.0,0.0,0.0
8181,9761.562429842757,5323.570241038353,1509.301584408464,0.0,0.0,0.0,0.0,0.0,0.0
8182,10181.33414994474,5613.401772823026,1461.471275910175,0.0,0.0,0.0,0.0,0.0,0.0
8183,9924.69841121787,5600.718991489767,1521.1684318541752,0.0,0.0,0.0,0.0,0.0,0.0
8184,10437.969888671612,5626.084554156288,1401.7741199661762,0.0,0.0,0.0,0.0,0.0,0.0
8185,10330.949701970516,5199.8912870291515,4054.327345007979,0.0,0.0,0.0,0.0,0.0,0.0
8186,10092.714354860325,5018.365055810261,4223.29272475268,0.0,0.0,0.0,0.0,0.0,0.0
8187,9982.444446813708,5005.790935847008,3958.757634797501,0.0,0.0,0.0,0.0,0.0,0.0
