,,,,0,5,10,15,20
0.69372424,7.95560567,0.384212092,1.179194688,0.69372424,0.814363625,1.088301991,1.641620741,2.770891435
0.384900607,12.27604445,10.69208571,42.24788205,0.384900607,0.469285901,0.701321271,1.268911983,2.741317163
0.478932173,10.14412645,0.241747006,10.10735995,0.478932173,0.573104835,0.810386291,1.340006156,2.562053779
0.78665045,7.305125696,12.73360249,18.8742605,0.78665045,0.918208636,1.206732277,1.771472896,2.881815056
0.360419254,11.85846108,3.978794307,41.2677288,0.360419254,0.437827998,0.647244844,1.150556829,2.426746204
0.362866895,12.6193785,22.65588111,0.043657603,0.362866895,0.443758535,0.669122506,1.228389343,2.70664481
0.49509036,10.69374082,1.067498063,42.24528034,0.49509036,0.595303939,0.853843033,1.444947496,2.850902074
0.568914712,11.81337352,0.71032982,37.07387093,0.568914712,0.69082923,1.020063029,1.809831934,3.807421529
0.725002455,5.188067382,5.484899967,14.22939071,0.725002455,0.830745268,1.034200528,1.390403854,2.007458235
0.645595406,8.003204704,1.284299176,4.934819268,0.645595406,0.758180969,1.014462116,1.533288209,2.595038794
0.458012075,10.77665277,2.225680615,19.92518123,0.458012075,0.551121336,0.792172382,1.345279513,2.666879753
0.633915113,5.729883908,6.150827759,16.28886374,0.633915113,0.729814644,0.921205852,1.266577551,1.885180476
0.734442626,8.141655341,42.55823263,48.7828658,0.734442626,0.863568325,1.159597283,1.762831088,3.007079081
0.390656688,11.26010065,7.612920329,30.33324241,0.390656688,0.472072414,0.68710965,1.19091674,2.427148204
0.552426677,8.930046633,4.577516011,8.222489804,0.552426677,0.654052019,0.896285454,1.408306059,2.512478238
0.519566476,9.893380653,3.776767269,10.38637329,0.519566476,0.620363286,0.871539062,1.425993136,2.68768689
0.402335446,13.61818256,37.98558928,7.940212072,0.402335446,0.49636601,0.768179639,1.471276271,3.433589441
0.32779572,13.40400778,36.5734813,36.54077306,0.32779572,0.403644315,0.621203869,1.179007396,2.717780809
0.609474078,8.891379418,12.75672886,39.05834301,0.609474078,0.721349531,0.987521617,1.5491475,2.757667558
0.731108311,7.949705728,2.752093781,35.35687982,0.731108311,0.858204504,1.146716132,1.729307306,2.91792032
0.500784557,9.073824633,15.40795302,42.54768533,0.500784557,0.593657167,0.816546557,1.290779734,2.32174002
0.487635049,11.91701191,2.731184378,32.87921023,0.487635049,0.59267122,0.877484939,1.563705014,3.309255941
0.555435176,9.644497922,22.49756765,43.40524068,0.555435176,0.661744839,0.923712416,1.495617672,2.77915078
0.458404605,10.34650075,1.082162244,18.58247038,0.458404605,0.549515609,0.781111612,1.302656715,2.51961842
0.399858307,9.469255809,30.00562085,17.92449388,0.399858307,0.475659402,0.660960769,1.06233149,1.954384474
0.484351613,10.90469094,1.856496656,23.65051567,0.484351613,0.58347076,0.841459129,1.436719389,2.869101645
0.435865449,11.95582756,4.957694103,19.91649767,0.435865449,0.529931166,0.785386421,1.40188291,2.973409789
0.414225844,8.729717226,1.910163462,42.47931336,0.414225844,0.489567548,0.667425535,1.039930578,1.83424494
0.483947522,10.0209515,27.16508805,46.71727841,0.483947522,0.578481039,0.815385519,1.341298406,2.546541407
0.31153505,11.75274491,16.73289918,24.89847505,0.31153505,0.378093464,0.55740572,0.986436392,2.068002857
0.480105859,9.253372125,16.60919636,37.12006662,0.480105859,0.570039771,0.787704394,1.254609415,2.279885731
0.365777095,11.00133271,6.046133182,47.09026882,0.365777095,0.441004745,0.637595843,1.093089527,2.194991992
0.512941993,11.33280752,12.2553441,30.9208961,0.512941993,0.620238701,0.904473194,1.572479025,3.218172378
0.537496812,9.205672648,29.2667398,20.80519705,0.537496812,0.637914518,0.880411596,1.399461769,2.536208595
0.394716911,13.27022609,11.44236885,30.67637127,0.394716911,0.485478836,0.744545305,1.405101419,3.214112132
0.595463809,8.117255557,3.941650653,23.15347682,0.595463809,0.700005461,0.939375309,1.426590202,2.43014164
0.421701099,11.09174205,5.667199398,33.87426705,0.421701099,0.508834052,0.737389092,1.269008308,2.561476841
0.505784555,9.501678561,10.10051785,9.703109949,0.505784555,0.601837111,0.836994016,1.347096003,2.482856361
0.724417632,7.173609869,4.962725024,49.77148818,0.724417632,0.844596016,1.106247041,1.615077983,2.607905441
0.49024013,10.37163251,1.913515988,33.71328735,0.49024013,0.587808248,0.836086751,1.395815864,2.703690235
0.421300032,12.51974802,5.255270355,34.95465025,0.421300032,0.514766824,0.774182627,1.415274006,3.100622954
0.438604009,9.876390635,12.42987748,39.55998827,0.438604009,0.523615936,0.735297008,1.202217056,2.263720531
0.474373446,12.41981013,25.06016271,1.684710268,0.474373446,0.579105875,0.868683487,1.581321371,3.444566954
0.611558368,8.195868501,15.98239568,26.35767452,0.611558368,0.719420615,0.967385324,1.473969012,2.522085468
0.391920924,11.73935318,32.69089855,44.97568222,0.391920924,0.475597563,0.700907634,1.23968832,2.596933974
0.671897511,9.44421472,36.2322585,22.65256294,0.671897511,0.799093616,1.109676305,1.781655128,3.273055617
0.585062213,10.43844957,13.95950223,19.18564544,0.585062213,0.701913281,1.000116435,1.674365354,3.255654201
0.267455923,14.25945088,31.29086084,33.78062133,0.267455923,0.331830665,0.522210582,1.027806709,2.48895033
0.685058481,7.099332099,0.578554313,35.60303466,0.685058481,0.79818866,1.043471689,1.518718056,2.442025238
0.394693695,11.46229916,35.48765038,5.572315367,0.394693695,0.477798321,0.699103024,1.222099244,2.519732952
0.593378687,10.72137338,9.534164469,48.16417624,0.593378687,0.713660312,1.024334542,1.735489493,3.429564272
0.548801348,9.994671906,19.98165055,3.546062003,0.548801348,0.655852124,0.923814001,1.517981664,2.877663213
0.317783834,13.6249087,7.751450233,19.17056811,0.317783834,0.392076882,0.606887484,1.16268928,2.714476281
0.439298183,11.09933763,3.827583851,20.48442503,0.439298183,0.530102436,0.768362046,1.32273526,2.671085853
0.656789541,9.722987453,22.14170378,39.22152607,0.656789541,0.783037008,1.095240831,1.779209043,3.320960882
0.583692669,10.76523742,15.67930884,36.28901956,0.583692669,0.702281173,1.00914833,1.712926418,3.393484527
0.384900607,12.27604445,26.28960616,19.17056811,0.384900607,0.469285901,0.701321271,1.268911983,2.741317163
0.43588346,11.81621518,45.15538395,37.93696989,0.43588346,0.529303505,0.781615451,1.386936484,2.918233892
0.389019311,11.76217927,22.65588111,0.043657603,0.389019311,0.472171103,0.696270659,1.232676256,2.585628573
0.647644289,9.862411963,27.78460792,19.87059229,0.647644289,0.77307844,1.085216796,1.773295637,3.336371832
0.350943439,13.44946103,6.184861814,14.88906551,0.350943439,0.432320984,0.666125836,1.266708247,2.927595246
0.54189661,9.962647121,19.07468505,45.11927861,0.54189661,0.647418665,0.911179727,1.495204602,2.829304677
0.403594591,10.64393959,4.795075099,36.91513173,0.403594591,0.485076038,0.694846177,1.173412173,2.308571258
0.697965166,5.30086067,33.3116191,40.22575693,0.697965166,0.800551713,0.999484149,1.350011328,1.96151263
0.512831083,8.87718687,6.608292047,38.38085656,0.512831083,0.606891216,0.830525015,1.302087896,2.315999878
0.599675947,9.952419636,43.95867158,16.0479999,0.599675947,0.716384955,1.007976476,1.653331832,3.126694507
0.411827954,9.012099056,8.201811263,40.42561813,0.411827954,0.487939197,0.670068451,1.056489546,1.893650156
0.486195127,11.08557239,4.077355165,42.08612895,0.486195127,0.586622227,0.849981664,1.462393308,2.950779006
0.559564501,10.32711019,12.11150877,22.3280133,0.559564501,0.670667615,0.952845227,1.58775846,3.067664051
0.395257211,12.63817715,1.067498063,29.40004583,0.395257211,0.4834493,0.729327095,1.339981212,2.955719486
0.617956059,10.14013705,9.82331409,2.332613793,0.617956059,0.739439178,1.045479771,1.728452233,3.303998432
0.480888442,10.2144195,1.757666296,46.74350539,0.480888442,0.575800695,0.81568089,1.352759772,2.596848638
0.469014103,8.891379418,5.459108738,16.76718605,0.469014103,0.555106633,0.759936447,1.192129495,2.122132873
0.460766354,12.18399805,4.595445086,1.873033148,0.460766354,0.561330193,0.836870668,1.50827458,3.241248989
0.530794744,10.47835777,16.54704,41.35700764,0.530794744,0.637030306,0.908606986,1.523723756,2.969514435
0.615175903,11.40405565,29.35617637,48.32060965,0.615175903,0.744323317,1.087430648,1.896260579,3.896691325
0.555435176,10.77974025,22.49756765,31.7853867,0.555435176,0.668367688,0.960777164,1.631819306,3.235487427
0.422262398,11.37244425,10.98451524,40.67615907,0.422262398,0.510768573,0.745603218,1.298446845,2.663392905
0.458404605,12.43061132,0.001093344,24.9015469,0.458404605,0.559664549,0.839756614,1.529363406,3.333455801
0.487817884,10.52428888,1.12366113,35.00280771,0.487817884,0.585687863,0.836370822,1.405302722,2.745933174
0.434369063,10.90469094,1.856496656,33.20727189,0.434369063,0.523259633,0.754624953,1.288457472,2.57302538
0.590842859,8.988940686,10.62896041,18.89752666,0.590842859,0.699896381,0.96056708,1.513044327,2.708403717
0.446960312,10.13475205,13.98619672,25.1972545,0.446960312,0.534802354,0.756042076,1.249652414,2.388020523
0.483947522,11.78462656,46.6415086,46.71727841,0.483947522,0.587505783,0.866850282,1.536127677,3.226292381
0.396456776,8.12874302,6.69885221,39.74314552,0.396456776,0.46610695,0.62567919,0.950649804,1.620452238
0.546342319,11.78962845,13.96133057,39.22820623,0.546342319,0.663281369,0.97878247,1.734847375,3.64470442
0.496272637,11.67814281,5.622598647,48.76137663,0.496272637,0.601905083,0.885642975,1.562378825,3.261443375
0.566379152,11.33280752,5.455764002,0.355162898,0.566379152,0.684853794,0.998699205,1.736296403,3.553434439
0.654974047,8.078843498,2.514332595,21.91908916,0.654974047,0.76970464,1.0318877,1.56456838,2.659375127
0.461607948,11.5405728,7.973628869,39.59378548,0.461607948,0.559185929,0.819851819,1.437928627,2.978066658
0.359878035,8.199610695,16.03449979,17.02367744,0.359878035,0.423364595,0.569341702,0.867620644,1.484887812
0.421701099,9.929194805,39.29147789,41.52690645,0.421701099,0.503670022,0.70825419,1.160577861,2.191914924
0.372352215,9.501678561,9.734461464,46.65576713,0.372352215,0.443064896,0.616184445,0.991715099,1.827847559
0.480888442,10.2144195,1.649557694,46.74350539,0.480888442,0.575800695,0.81568089,1.352759772,2.596848638
0.47313463,11.13953792,14.85964257,1.489755337,0.47313463,0.571134506,0.828700074,1.429030658,2.892387981
0.436027319,11.89881285,36.45773058,3.163396681,0.436027319,0.529862511,0.784121993,1.39625399,2.951796173
0.47695448,11.40386718,6.888881196,45.55344805,0.47695448,0.577083321,0.843094667,1.47017601,3.021082796
0.393030273,11.99302607,24.88884121,34.95465025,0.393030273,0.47800776,0.709118394,1.267741327,2.694641182
0.605440325,8.634148871,47.18259357,43.46277857,0.605440325,0.714962405,0.972306934,1.508915414,2.647015384
0.629697348,8.358691678,48.84229451,1.684710268,0.629697348,0.741815672,1.001690654,1.536678346,2.653825202
0.461797571,10.79656494,35.07550713,25.69115928,0.461797571,0.555773503,0.799271732,1.358476378,2.696112147
0.582691862,9.518878364,4.349328132,44.97568222,0.582691862,0.693454288,0.964837611,1.553976318,2.866972365
0.495039387,10.36553398,0.448537759,46.31491202,0.495039387,0.593530901,0.844093238,1.408820317,2.727928486
0.443171515,9.253571428,3.790784244,47.12978722,0.443171515,0.526187767,0.727111634,1.15811051,2.104551097
0.509245619,10.80355341,3.106755592,33.5250042,0.509245619,0.612914834,0.881607785,1.49886008,2.975916035
0.580582507,8.828758842,7.418394769,48.0234838,0.580582507,0.686777714,0.938675732,1.46865893,2.605085128
0.527606065,9.829603574,3.0235911,39.71870884,0.527606065,0.629610341,0.883072458,1.440991687,2.70608411
0.549786876,11.87821905,7.263252885,5.572315367,0.549786876,0.66798282,0.987991771,1.757744607,3.711628141
0.396972913,12.24931084,6.846884093,42.60665284,0.396972913,0.483891241,0.722645525,1.306015187,2.817144871
0.471518238,9.994671906,1.285992648,3.546062003,0.471518238,0.563493948,0.793720991,1.304216985,2.472425939
0.393030273,13.6249087,27.45669436,19.17056811,0.393030273,0.484914798,0.750589325,1.437996638,3.357223493
0.421717165,11.8171025,46.42817637,39.22152607,0.421717165,0.512105034,0.75623613,1.341952544,2.823727564
0.582285181,9.275413643,4.861556586,2.840994839,0.582285181,0.691492998,0.956077432,1.524194534,2.773259715
0.502797008,10.42768155,3.318695262,45.97906243,0.502797008,0.603160738,0.859169914,1.437744238,2.793844688
0.409139021,12.67870174,15.78996589,29.70248657,0.409139021,0.500606793,0.756007765,1.39138865,3.076271467
0.469723176,11.58389074,8.642109376,12.09852599,0.469723176,0.569233123,0.835521806,1.468097677,3.048111319
0.495339885,10.27342416,11.16882104,44.79768971,0.495339885,0.593411473,0.841913275,1.399739315,2.696110761
0.627623493,8.644943164,1.557806234,31.80269013,0.627623493,0.741228512,1.008307822,1.565493083,2.747953661
0.531102401,10.22176808,6.621760652,0.391618939,0.531102401,0.635966304,0.901083038,1.494856931,2.870833333
0.517043609,10.31918327,0.71032982,18.91595341,0.517043609,0.619660986,0.880197339,1.466213046,2.831546106
0.437047485,9.962647121,18.50872834,27.39650715,0.437047485,0.522152555,0.734879682,1.205904225,2.281875309
0.415956415,11.93429225,1.284299176,4.934819268,0.415956415,0.505629821,0.748951238,1.335630106,2.829387548
0.619810596,9.532467289,10.53422012,38.70738659,0.619810596,0.737716707,1.026782582,1.65469036,3.055149586
0.458012075,9.777699555,5.93241971,19.92518123,0.458012075,0.546312749,0.765214117,1.245947639,2.33288214
0.599675947,10.49332537,24.5585815,33.14114603,0.599675947,0.719792214,1.027049757,1.723437931,3.361604465
0.516640304,10.60795021,21.11933512,44.00047157,0.516640304,0.620748402,0.888361032,1.497932858,2.940971535
0.585781523,9.136084109,2.950710744,41.25091752,0.585781523,0.694796152,0.957195202,1.517074141,2.738474227
0.522763416,10.32711019,12.11150877,40.76523258,0.522763416,0.626559571,0.890179105,1.483335766,2.865911861
0.533158748,9.568813472,6.489479795,12.26639191,0.533158748,0.634783378,0.884346174,1.427329079,2.640829156
0.606348204,9.112099817,4.554900188,36.99489718,0.606348204,0.719039171,0.989980871,1.56745756,2.825557811
0.509419724,10.2144195,1.818141001,39.74984794,0.509419724,0.609963153,0.864075526,1.433019487,2.750920586
0.609474078,10.56830264,2.471416804,17.06156516,0.609474078,0.732034371,1.046548307,1.761716975,3.451036818
0.428391622,10.60476118,16.11257009,44.32818973,0.428391622,0.51470234,0.736536291,1.241762671,2.437574178
0.573716862,10.07954449,16.54704,41.35700764,0.573716862,0.686138297,0.968598733,1.597267312,3.042682038
0.615175903,8.448296501,29.35617637,28.05684369,0.615175903,0.725277562,0.981622138,1.511553819,2.623765485
0.555435176,10.46984772,37.74426622,28.22712963,0.555435176,0.666552609,0.95050562,1.593415642,3.103822764
0.491824017,10.6272498,9.611860098,44.07767889,0.491824017,0.591031477,0.846255803,1.428097735,2.806958081
0.576780654,9.260338168,1.082162244,47.2617596,0.576780654,0.684865597,0.946545676,1.508043658,2.741516621
0.526984504,10.52428888,7.922571943,41.44614288,0.526984504,0.632712409,0.90352256,1.518133679,2.966402588
0.536541469,9.767699318,31.83723962,43.82540383,0.536541469,0.6399258,0.896105143,1.458455203,2.729217804
0.435865449,10.03484356,18.48759516,24.97453078,0.435865449,0.521070178,0.73472729,1.209323706,2.297801598
0.49016505,10.64832421,27.09231685,47.70717195,0.49016505,0.589146818,0.844018033,1.425587709,2.805405129
0.491183902,10.0209515,43.71053513,46.75140078,0.491183902,0.587130962,0.827577831,1.361354598,2.584619381
0.525796815,10.0601694,9.951614962,47.95323798,0.525796815,0.628721329,0.887100275,1.461679495,2.781316545
0.589125633,9.059171747,7.854918429,20.61798931,0.589125633,0.6982918,0.960103274,1.516777995,2.725969386
0.529668829,11.00133271,13.10952268,44.66512467,0.529668829,0.638603319,0.923279911,1.582864148,3.178489999
0.564382547,9.718971381,4.767831618,30.9208961,0.564382547,0.672843935,0.941015098,1.528412512,2.852185867
0.537496812,10.74659878,4.860050092,20.80519705,0.537496812,0.646593953,0.928679431,1.57509982,3.117108957
0.495566097,11.5405728,3.680898199,36.72652745,0.495566097,0.600322395,0.880164148,1.543709724,3.197147877
0.475925187,10.82749733,4.647234535,47.29300019,0.475925187,0.572931613,0.824608136,1.403369381,2.790145134
0.421701099,11.09174205,11.56535731,37.68990069,0.421701099,0.508834052,0.737389092,1.269008308,2.561476841
0.524266451,9.836705812,3.799271128,9.703109949,0.524266451,0.62566403,0.87769866,1.432650792,2.691511587
0.504033566,10.34975038,1.649557694,45.32076141,0.504033566,0.604230859,0.858959136,1.432678874,2.771624129
0.491795746,10.47147772,28.03839454,45.08303611,0.491795746,0.590190251,0.841648244,1.411025449,2.748800166
0.446421478,11.18937453,3.353414635,3.163396681,0.446421478,0.53912412,0.783265919,1.353528316,2.74740255
0.49024013,11.53018624,39.49992401,33.71328735,0.49024013,0.593816419,0.870390635,1.525898054,3.158376892
0.501235346,10.5264471,7.671864191,45.99245132,0.501235346,0.601808641,0.859439574,1.444195123,2.822276512
0.555465512,9.878646789,26.10010625,43.46277857,0.555465512,0.663141109,0.931282054,1.522798887,2.867731069
0.629697348,9.968146371,13.52241836,34.30833835,0.629697348,0.752352887,1.059015224,1.738198223,3.290143144
0.521734898,9.964578749,35.07550713,25.69115928,0.521734898,0.623341478,0.87733723,1.439787649,2.72474238
0.427918827,11.24809221,5.526826369,26.97943633,0.427918827,0.51704574,0.752334654,1.303305256,2.654374544
0.528951767,10.36553398,3.768484638,8.422214404,0.528951767,0.634190383,0.901917345,1.505330718,2.914803611
0.521103233,9.744562413,7.262979964,47.12978722,0.521103233,0.621386746,0.869624073,1.413979169,2.642497454
0.525698642,9.567797601,33.06715279,31.87250031,0.525698642,0.625895737,0.8719415,1.407247912,2.603524307
0.452021583,11.26559727,3.246872199,45.26751702,0.452021583,0.546252566,0.795193567,1.378570678,2.810481447
0.409108817,11.47264355,3.0235911,43.28766544,0.409108817,0.495293605,0.724896346,1.267742515,2.615391173
0.590203778,8.926203994,16.87564255,5.572315367,0.590203778,0.698755133,0.957449808,1.504169218,2.682915139
0.474585109,12.24931084,31.80688191,42.60665284,0.474585109,0.578496845,0.863929992,1.56135429,3.367925022
0.475570154,10.39908312,43.24199678,3.546062003,0.475570154,0.570355983,0.811839855,1.356905261,2.632448978
0.439298183,11.62459625,2.28380337,43.15813334,0.439298183,0.532553007,0.78250937,1.377317377,2.866313748
0.467469616,10.69155791,46.42817637,35.18899831,0.467469616,0.562081581,0.806146683,1.36410599,2.691064465
0.531085982,11.38948271,16.63929943,24.97893771,0.531085982,0.642497693,0.938311936,1.635220338,3.357464939
0.49509036,9.391333895,9.857768102,42.24528034,0.49509036,0.588542439,0.816174844,1.307511397,2.394780135
0.43588346,10.56242222,10.86868061,43.22925166,0.43588346,0.523509073,0.748317432,1.259374953,2.466166639
0.468127423,10.53986285,20.29460007,12.09852599,0.468127423,0.562123754,0.803044828,1.350193258,2.640601596
0.495339885,10.56242222,10.92387013,43.22925166,0.495339885,0.594918019,0.850391229,1.431159249,2.802562642
0.512067908,9.860495164,0.442747075,31.80269013,0.512067908,0.611233685,0.857983029,1.401871832,2.637266881
0.525565142,10.11769807,9.684477863,45.60684551,0.525565142,0.628761494,0.888478519,1.467500718,2.801586045
0.436401413,10.31918327,0.71032982,3.110004233,0.436401413,0.523013775,0.742914826,1.237530904,2.389915861
0.502806202,10.35640934,23.83964331,22.28057472,0.502806202,0.60279472,0.857065315,1.429921274,2.767342675
0.477328603,10.06982912,4.602087725,40.63121834,0.477328603,0.570813844,0.805596484,1.327925238,2.5282007
0.557443112,9.545435821,10.53422012,37.32426385,0.557443112,0.66356054,0.923878702,1.489669605,2.752497758
0.537520551,9.883685981,8.147930175,14.76951953,0.537520551,0.641745921,0.901353186,1.474172837,2.77695751
0.599675947,10.71029666,16.62964267,16.0479999,0.599675947,0.72116396,1.03480763,1.752414738,3.460816479
0.535944852,9.54968534,3.505159984,6.781640914,0.535944852,0.63799354,0.888379184,1.432685801,2.647849227
0.397673486,11.67677405,5.416543271,47.03660386,0.397673486,0.482313142,0.709650196,1.251834326,2.612981036
0.522763416,10.32711019,6.888397658,28.29277685,0.522763416,0.626559571,0.890179105,1.483335766,2.865911861
0.576804105,9.930074846,7.671864191,39.59040782,0.576804105,0.688926776,0.968781862,1.587549273,2.99846132
0.511875787,10.41191805,4.554900188,36.99489718,0.511875787,0.613966821,0.874205657,1.46193369,2.838290444
0.631986053,8.357289086,3.051606669,45.8253777,0.631986053,0.744502739,1.005282742,1.542098333,2.662973164
0.527846559,8.891379418,17.27412142,46.3457948,0.527846559,0.624738412,0.855261785,1.341668509,2.388330175
0.311884557,13.48767172,9.769383267,47.5987903,0.311884557,0.384334193,0.592777444,1.12905858,2.615209169
0.503286488,10.38161431,13.05375775,47.34644764,0.503286488,0.603503955,0.85863391,1.434060572,2.779355841
0.465055477,11.23813046,6.581895755,47.70122057,0.465055477,0.561868065,0.817342713,1.415326217,2.880876959
0.546977562,9.644497922,7.326233802,43.62863622,0.546977562,0.651668447,0.909647042,1.472843895,2.736832637
0.491824017,10.10421779,9.611860098,39.91049858,0.491824017,0.588325626,0.83105022,1.371867437,2.616997473
0.509284289,10.1115762,13.39883325,39.95741013,0.509284289,0.609251128,0.860772807,1.421372726,2.712574762
0.473396412,11.30784352,11.8216068,35.00280771,0.473396412,0.572295556,0.834018818,1.448461707,2.96012543
0.484351613,10.09491084,19.39945531,45.16103872,0.484351613,0.579339754,0.818160004,1.350059579,2.574027387
0.435865449,11.29243699,4.957694103,45.15076834,0.435865449,0.526852575,0.76748686,1.332046793,2.719813545
0.532494335,10.64832421,4.478308827,42.01022538,0.532494335,0.640023891,0.916905073,1.548697482,3.047672082
0.422393041,11.82140457,7.358507672,49.33322672,0.422393041,0.512945156,0.757561427,1.344548933,2.829889321
0.520152578,9.814664403,19.49022747,25.61169143,0.520152578,0.620634531,0.87014706,1.419007956,2.662528431
0.546342319,9.88272501,9.550091055,2.82983016,0.546342319,0.652272735,0.916115673,1.498256458,2.822169919
0.473375541,11.2875274,6.046133182,18.6754675,0.473375541,0.572168252,0.833393804,1.446134658,2.951930963
0.489131807,10.83945214,6.712395568,31.34085753,0.489131807,0.588891886,0.847842114,1.443638366,2.872171764
0.431742398,11.35463983,13.2768187,20.80519705,0.431742398,0.522153942,0.761871062,1.325779203,2.716683676
0.549944951,11.5405728,7.973628869,18.5784287,0.549944951,0.666196239,0.976745246,1.713102195,3.547973406
0.461638154,10.82749733,14.27824532,45.23130606,0.461638154,0.555732497,0.799853818,1.361240945,2.706386394
0.473375541,11.2875274,14.8348787,37.7070675,0.473375541,0.572168252,0.833393804,1.446134658,2.951930963
0.579758951,9.449415554,3.799271128,9.703109949,0.579758951,0.689543853,0.957676635,1.537946197,2.826179184
0.434558478,12.23943851,18.09770885,14.15297724,0.434558478,0.529660321,0.790794236,1.428581033,3.079779274
0.498722008,10.47147772,24.33300433,32.92413354,0.498722008,0.598502263,0.853501693,1.430897786,2.787513207
0.541686493,10.09281825,16.11410548,3.163396681,0.541686493,0.647906915,0.914942947,1.509629725,2.877920192
0.560846194,9.394518478,3.916387449,41.00294388,0.560846194,0.6667288,0.924677645,1.48153102,2.713999558
0.488320399,10.89058919,3.318695262,31.77282291,0.488320399,0.588178924,0.847938996,1.446921946,2.887144103
0.560846194,9.394518478,3.916387449,41.00294388,0.560846194,0.6667288,0.924677645,1.48153102,2.713999558
0.629697348,8.358691678,48.84229451,44.16013403,0.629697348,0.741815672,1.001690654,1.536678346,2.653825202
0.465567469,11.47435646,35.07550713,48.76395641,0.465567469,0.56365458,0.824984033,1.442886349,2.977010543
0.506171149,10.55146952,4.349328132,44.97568222,0.506171149,0.607868268,0.868656152,1.461223173,2.859643049
0.484627271,10.72399089,5.687156205,46.31491202,0.484627271,0.582877683,0.836675708,1.417703061,2.801994557
0.487258391,10.49657244,0.981782064,45.48639058,0.487258391,0.584873865,0.834609032,1.400705019,2.73261408
0.509245619,10.08640714,5.888596522,2.796445365,0.509245619,0.609070393,0.859957211,1.41852187,2.70324416
0.538720879,10.13351229,4.171034177,45.57829324,0.538720879,0.644589807,0.911217719,1.506061651,2.877801327
0.558976682,9.993029328,36.22399746,36.92564123,0.558976682,0.668002665,0.940888914,1.545931725,2.930373678
0.549786876,10.24382228,12.31299651,29.28412025,0.549786876,0.658467326,0.933496856,1.550069297,2.980621824
0.396972913,10.3823842,6.846884093,43.83195282,0.396972913,0.476023789,0.677275289,1.131198392,2.192474515
0.548801348,11.08903136,19.98165055,44.90652624,0.548801348,0.66218032,0.959547052,1.651141643,3.332290603
0.317783834,9.69564902,3.347819408,46.82534875,0.317783834,0.378777137,0.52942467,0.859057384,1.600963243
0.519120696,10.44401779,11.93089311,43.15813334,0.519120696,0.622832077,0.887566091,1.486285654,2.890870338
0.437665115,10.83830548,2.52779545,35.18899831,0.437665115,0.526923086,0.758601561,1.291624136,2.569565182
0.467852342,10.55417228,11.87899412,37.78890285,0.467852342,0.561863982,0.802971307,1.350884329,2.644116471
0.474960679,11.1752261,34.25258871,42.24528034,0.474960679,0.573518447,0.832929892,1.438490789,2.91749422
0.544084343,10.02139852,45.15538395,37.93696989,0.544084343,0.650367439,0.91672205,1.508024038,2.863153863
0.469609011,11.3520014,2.798094557,12.09852599,0.469609011,0.567937077,0.828616162,1.441765784,2.953907632
0.534618349,10.49872191,23.40515737,8.217445651,0.534618349,0.641733838,0.915798617,1.537102884,2.999079264
0.465267464,9.860495164,0.442747075,17.88879022,0.465267464,0.555369986,0.779567675,1.273747763,2.396233888
0.522407836,10.04558458,2.487842124,45.60684551,0.522407836,0.624589056,0.880937322,1.450633774,2.757999685
0.442859564,10.31918327,7.699095019,37.94834593,0.442859564,0.530753672,0.75390896,1.255844688,2.425283383
0.527076864,10.38225265,19.59043491,22.23617327,0.527076864,0.632035155,0.899241475,1.501922319,2.910985078
0.59260918,8.965257984,23.88543074,33.37002882,0.59260918,0.70184306,0.962650387,1.514819676,2.707927089
0.472198594,10.69985278,5.835039104,37.32426385,0.472198594,0.567808997,0.814536103,1.378784253,2.721312636
0.537520551,11.33032091,10.05682914,8.853095147,0.537520551,0.649944388,0.947730833,1.647511862,3.371251083
0.599675947,10.53911114,0.120864504,46.04311338,0.599675947,0.720081444,1.028681701,1.729511275,3.382296456
0.473034697,10.55658627,7.515798338,41.82293875,0.473034697,0.568099728,0.811933711,1.366101314,2.674270267
0.514587516,10.41668814,46.30527719,45.87027637,0.514587516,0.617245222,0.878982227,1.470217065,2.855150966
0.50230538,10.41040359,8.292663481,44.27054023,0.50230538,0.602479638,0.857815822,1.434433424,2.784658537
0.503143255,10.5264471,37.04645896,45.99245132,0.503143255,0.604099374,0.862710957,1.449692327,2.833019265
0.512512342,10.44556523,4.554900188,47.30114423,0.512512342,0.614911836,0.876314479,1.467539826,2.854661737
0.477764657,10.2144195,1.514442766,20.74679599,0.477764657,0.572060372,0.810382339,1.343972429,2.579979864
0.609474078,10.2507642,12.75672886,48.39205934,0.609474078,0.729997794,1.03509025,1.719267551,3.307284407
0.582223948,9.078488625,16.11257009,44.78923492,0.582223948,0.690228046,0.949489385,1.501226858,2.70099114
0.513928951,10.29551894,4.912771682,47.34644764,0.513928951,0.615800308,0.874177712,1.454734617,2.805581164
0.465055477,13.15936055,6.581895755,20.76061963,0.465055477,0.571433782,0.873840153,1.64136671,3.730680145
0.497883142,10.38852342,8.27481679,43.62863622,0.497883142,0.597060852,0.849618988,1.419417358,2.752062745
0.530163376,10.04332842,6.101081508,44.07482589,0.530163376,0.633849011,0.89394563,1.471914658,2.798099058
0.521942074,9.871334075,13.39883325,39.95741013,0.521942074,0.623079278,0.874855767,1.430092537,2.69202245
0.487817884,11.0807453,26.42188202,21.7152967,0.487817884,0.588555234,0.852675715,1.466729488,2.958710286
0.484351613,10.90469094,10.91159544,45.66141643,0.484351613,0.58347076,0.841459129,1.436719389,2.869101645
