ID,Pixels,ZDiscs,Centroid,PC1,PC2,PC3,Azi_[RAD],Ele_[RAD],Sph_[RAD]
1486,15016,5,"[2163.2886920618007, 73.76025572722429, 212.4208177943527]",[0.68006682 0.29372403 0.67174051],[ 0.27053839  0.75103729 -0.60228894],[ 0.68140891 -0.59132832 -0.43129191],2.285535265074179,-0.5642896183223178,0.8211104157782119
1505,3028,1,"[2178.001321003963, 75.33652575957728, 295.8203434610304]",[ 0.51732256  0.84605065 -0.12874654],[ 0.60440147 -0.25469337  0.75487095],[-0.60586817  0.46832637  0.64311288],2.228845625399341,-0.8152094075369454,0.9199396536532323
1510,84956,30,"[2237.924866989971, 2894.4057041291962, 81.00188332784029]",[ 0.2793891  -0.00685798  0.96015348],[ 0.60594021  0.77696481 -0.17076924],[ 0.74483434 -0.62950667 -0.22123103],2.272475744656294,-0.28872102560056556,0.73050979993389
1526,223792,81,"[2285.8522646028455, 3395.1192625294916, 34.89719918495746]",[0.47877472 0.85475791 0.20040877],[ 0.08946328 -0.27458369  0.95739235],[ 0.87336767 -0.44044603 -0.20793318],2.0378841427783674,-0.2337307169956823,0.5087220298985403
1543,2908,1,"[2246.79401650619, 3358.0037826685007, 1.7114855570839065]",[0.53636836 0.84185128 0.05996168],[ 0.23263031 -0.2157614   0.9483302 ],[ 0.81129041 -0.49470541 -0.31156771],2.1183730585653096,-0.3666722224464657,0.6244404103960691
1547,31446,11,"[2280.9487057177384, 72.78327927240349, 246.26626597977486]",[ 0.02452185 -0.60311348  0.79727838],[0.72125014 0.56291378 0.40364133],[ 0.69224051 -0.5651391  -0.44879937],2.2554523369095474,-0.57519939686173,0.8062072484586709
1556,3538,1,"[2277.1565856416055, 11.492933860938383, 165.58903335217636]",[0.48499612 0.04863213 0.87316303],[ 0.38260851  0.88602272 -0.26186727],[ 0.78637745 -0.46108421 -0.41111052],2.101110834395441,-0.4817131919606276,0.6658735574159695
1557,39718,14,"[2305.762223676922, 2962.6034291756887, 146.25018883126037]",[ 0.60569285  0.79395492 -0.05264743],[ 0.21638168 -0.10067915  0.97110384],[ 0.76571218 -0.59958259 -0.23277794],2.2351093687745287,-0.2951241885853501,0.6986484507900781
1558,39456,14,"[2315.990445052717, 3035.183394160584, 16.97176601784266]",[0.43413607 0.59498786 0.67639878],[-0.39816544 -0.54679047  0.73653544],[ 8.08078060e-01 -5.89075225e-01 -4.77864721e-04],2.200710359475711,-0.0005913595336860484,0.6299141893063175
1567,162661,59,"[2378.042050645207, 2920.7463251793606, 199.12812536502295]",[ 0.31187341 -0.26691821  0.91186054],[0.59122242 0.80580564 0.03366485],[ 0.74376812 -0.52861323 -0.40911738],2.188682845171623,-0.5028895757817315,0.7321063004780213
1570,16572,6,"[2305.9986724595706, 2966.4027274921555, 121.22743181269611]",[0.50393942 0.63721018 0.58310226],[-0.31981543 -0.48945247  0.81126714],[ 0.80234852 -0.59531459 -0.04286475],2.209135229862499,-0.05337336362792394,0.6395766298238375
1579,122502,44,"[2374.4160503501985, 131.39972408613738, 177.83214967918892]",[ 0.19643676 -0.42497696  0.88363294],[0.68373893 0.70530343 0.1872115 ],[ 0.70278992 -0.56739902 -0.42912081],2.2500042950983685,-0.5481743717141419,0.7914846380150872
1601,72772,26,"[2393.6503188039355, 2717.105328972682, 65.40684603968559]",[ 0.16613682 -0.21848303  0.96159436],[0.71888076 0.69432311 0.03355391],[-0.67498815  0.68569715  0.27241588],2.364064623222732,-0.3835940718521492,0.829847680525046
1602,43897,15,"[2384.076087204137, 78.04701915848463, 289.61186413650137]",[0.57116567 0.82044301 0.02535812],[ 0.40856671 -0.31095365  0.85812649],[ 0.71192909 -0.47977191 -0.51281175],2.1637927197421982,-0.6242291382048926,0.7785549275011613
1650,191192,69,"[2505.5241484999374, 3277.457341311352, 26.061498389053934]",[0.45414579 0.89042127 0.03002616],[ 0.21333962 -0.14140867  0.96669012],[ 0.8650074  -0.43261248 -0.25418229],2.0345445345005873,-0.2858049421015852,0.5256312027820066
1651,65096,23,"[2464.4555579451885, 2807.142696939904, 120.82315349637459]",[0.12230855 0.19158622 0.97382511],[ 0.61002538  0.75946007 -0.22602971],[ 0.78288546 -0.6217034   0.02398399],2.24194034714012,-0.03062580191749609,0.6715061728325303
1665,163591,59,"[2543.466419301795, 2803.893790000672, 184.03995329816433]",[ 0.36568905 -0.21551669  0.90544137],[ 0.58869922  0.80706138 -0.04566354],[ 0.7209055  -0.54973129 -0.42200802],2.222285379981415,-0.5296046367440103,0.7656883177249326
1666,83898,30,"[2521.5961047939163, 2709.744570788338, 262.47284798207346]",[ 0.32021906 -0.33440589  0.8863591 ],[0.6152166  0.78489044 0.0738616 ],[ 0.72039454 -0.52165094 -0.45706893],2.1975264172394957,-0.5653804461682996,0.766425323114039
1668,31134,11,"[2498.3384724095845, 2898.166859382026, 15.205530930815186]",[0.51134943 0.60979515 0.60553417],[-0.40132947 -0.45361812  0.79571682],[ 0.75990553 -0.64990805  0.01277139],2.27832952316606,-0.016804969800234687,0.7076285522887907
1699,51543,18,"[2584.0361639795897, 2544.190442931145, 173.77244242671168]",[0.62217775 0.41058591 0.66656887],[ 0.13350301  0.78332013 -0.60711327],[ 0.77140897 -0.46672132 -0.4325499 ],2.114902114060507,-0.5110416505967951,0.6897439575926382
1711,114781,41,"[2655.0921232608184, 2436.040773298717, 270.9327066326308]",[0.63670142 0.62708653 0.44874691],[ 0.0380558  -0.60679336  0.7939481 ],[ 0.7701708  -0.48843046 -0.41021047],2.135973050480029,-0.48940392543310096,0.6916874433253821
1721,60737,22,"[2601.416747616774, 2642.51301513081, 114.85580453430364]",[-0.19587134 -0.14821525  0.96936405],[0.6515016  0.71914856 0.24160095],[ 0.7329257  -0.67886493  0.04429812],2.3179208451137403,-0.06036668847116437,0.7481837286801679
1730,51585,18,"[2583.3298439468836, 3521.4546670543764, 14.655306775225355]",[ 0.21103699  0.72223397 -0.65866645],[0.42452619 0.53925208 0.72731335],[ 0.88047766 -0.43311118 -0.19280509],2.027946819660619,-0.21557512368298085,0.4939275377545182
1736,6891,2,"[2582.14497170222, 2603.8869539979682, 78.878246988826]",[ 0.67098335  0.56660494 -0.4782679 ],[0.3715868  0.30122162 0.87817355],[-0.64164211  0.76695787  0.00842822],2.44492564988632,-0.013134640007180926,0.8741590374034715
1740,77124,28,"[2598.882747264146, 3549.014988849126, 51.28010735957679]",[ 0.1225095  -0.13544793  0.9831812 ],[0.55362099 0.83152098 0.0455704 ],[ 0.82370822 -0.53872694 -0.17685604],2.1499968689823077,-0.21149622227984946,0.6028761326273717
1752,5553,2,"[2588.392760669908, 2617.397442823699, 216.651899873942]",[ 0.16821968 -0.67508709  0.71830326],[0.59083392 0.65234187 0.47472662],[ 0.7890611  -0.34453957 -0.50860109],1.9824888874520439,-0.5725449153740665,0.6615172018220098
1754,151456,55,"[2709.1573658356224, 2684.647395943376, 171.8999379357701]",[ 0.48736506 -0.04323824  0.87212714],[ 0.51691113  0.81925407 -0.24824513],[ 0.70376003 -0.57179823 -0.42162613],2.253107066333829,-0.5397611306443512,0.7901200493251344
1766,14817,5,"[2633.7414456367687, 2508.819396638996, 254.8306674765472]",[0.62798999 0.44898924 0.63563924],[ 0.05910057  0.78691053 -0.61423037],[ 0.77597403 -0.42329716 -0.46763641],2.070181385995795,-0.5423616504934486,0.68253848791112
1772,53537,19,"[2688.74303752545, 2627.732708220483, 241.23191437697292]",[0.67597231 0.19761554 0.70993629],[ 0.29934087  0.80668316 -0.50956582],[ 0.67339178 -0.55696533 -0.48614107],2.261847255876236,-0.6252923206362224,0.8320091589682119
1781,4809,1,"[2637.731129132876, 3031.3081721771678, 2.4477022249948015]",[ 0.53516896  0.84368646 -0.04227695],[ 0.16762427 -0.05700967  0.9842012 ],[ 0.82794703 -0.53380058 -0.17193213],2.143456418143189,-0.2047507316700822,0.5953593444181672
1784,33112,12,"[2679.0168518965934, 2741.4344044455183, 15.506462913747281]",[0.45515806 0.64451434 0.61435527],[-0.36248499 -0.49608301  0.78899067],[ 0.81328702 -0.58181003  0.00783059],2.191770653081687,-0.00962802614706751,0.6210171826515906
1793,62243,22,"[2698.4064714104397, 2451.7805215044264, 108.26512218241409]",[-0.42460726 -0.45178333  0.78460213],[0.54818095 0.56141272 0.61993016],[ 0.72055973 -0.69333078 -0.0092791 ],2.336938698903758,-0.01287691118168279,0.7661871135680034
1799,157709,57,"[2715.861460030816, 3132.091580062013, 24.017202569289008]",[ 0.30798684  0.83910135 -0.44838937],[0.42613094 0.29971315 0.85357159],[ 0.85062126 -0.4539614  -0.26525934],2.0610251947465392,-0.30228519759135214,0.553630556253454
1804,3191,1,"[2686.763397054215, 2421.230648699467, 76.74459417110624]",[-0.56297838 -0.26466558  0.78294794],[0.5354803  0.60479315 0.5894795 ],[-0.62953649  0.75111742 -0.19876227],2.444028313084198,-0.30582292747655937,0.8898398227653533
1815,39987,14,"[2740.957436166754, 2349.3049241003328, 216.76184760047016]",[ 0.3474725   0.90019941 -0.26249551],[0.48123052 0.06906508 0.8738691 ],[ 0.80478572 -0.42996633 -0.40920521],2.061476286651781,-0.4703964944008177,0.6354819524978472
1821,170520,62,"[2850.2523692235513, 2544.221434435843, 158.84844593009618]",[0.56620274 0.07531214 0.82081821],[ 0.4475544   0.80814766 -0.38287389],[ 0.69217737 -0.58414505 -0.42386914],2.2717523241287645,-0.5494659767411031,0.8062947289377335
1825,7553,2,"[2725.610750695088, 2895.0421024758375, 41.09770951939627]",[0.41618606 0.85663192 0.30491131],[-0.09372115 -0.29313354  0.9514668 ],[ 0.90443657 -0.42456386 -0.04171356],2.009684988362489,-0.046088389650297386,0.4407391816980757
1828,111003,40,"[2853.3538282749114, 2341.941794365918, 260.00978351936436]",[0.66170391 0.62284644 0.417385  ],[ 0.0838405  -0.61466399  0.7843207 ],[ 0.74506288 -0.48399431 -0.45894532],2.1468916784056287,-0.5520881616511937,0.7301672123464018
1835,9996,3,"[2757.878151260504, 2467.579931972789, 161.41376550620248]",[0.72905476 0.41634039 0.54326774],[-0.14903672 -0.67811463  0.71968647],[ 0.66803235 -0.60565768 -0.43233269],2.307261962559091,-0.5743855093598853,0.8392349138065957
1855,31752,11,"[2786.4939531368104, 3390.9110922146638, 6.6948853615520285]",[ 0.44566608  0.88362005 -0.14351775],[0.2829637  0.01305108 0.95904182],[ 0.84930165 -0.46802272 -0.24421598],2.074458915021662,-0.27999523245622443,0.5561353136141579
1863,17308,6,"[2791.8544025883984, 2523.82181650104, 211.89536630459904]",[ 0.51922326 -0.32173684  0.7917655 ],[0.49227252 0.8699008  0.03066539],[ 0.69862363 -0.37384221 -0.61005494],2.0621377676766617,-0.7178232500974389,0.7973243187228348
1867,166183,60,"[2830.8146561320955, 3462.860659634259, 42.38945620189791]",[0.50730023 0.83127632 0.22721389],[ 0.01784487 -0.27373629  0.96163923],[ 0.86158461 -0.4837852  -0.1537005 ],2.0824306263472527,-0.17653575190106113,0.5324132013739294
1872,163364,59,"[2960.747214808648, 2377.725037339928, 149.71753262652726]",[0.60503512 0.11200006 0.78828199],[ 0.42709083  0.78991069 -0.44003922],[ 0.67195679 -0.60290719 -0.43008951],2.3020850365662424,-0.5693524309841993,0.8339484943490568
1877,16336,5,"[2824.994919196866, 2440.912095984329, 239.3298237022527]",[0.69170091 0.47859733 0.54082756],[ 0.00858341  0.74337662 -0.66881801],[ 0.72213307 -0.46726417 -0.51008629],2.145102710488086,-0.6149820235337332,0.7639153799088558
1894,46470,16,"[2888.1720895201206, 2548.0987303636757, 230.35313105229181]",[ 0.35368964 -0.30366812  0.8846973 ],[0.63985022 0.76845835 0.00796646],[ 0.68227219 -0.56325611 -0.46609787],2.2609290403025453,-0.5993311175558128,0.8199302746384051
1896,9036,3,"[2855.2015272244357, 2298.7828685258964, 148.00022133687472]",[0.7850815  0.37305837 0.49444362],[-0.16581891 -0.64254578  0.74809024],[-0.59678399  0.66929991  0.44259068],2.4134077473408833,-0.6381203393115564,0.9313092049395933
1903,33082,12,"[2877.870715192552, 2593.5198899703764, 13.469530258146424]",[0.45308913 0.63594379 0.62472854],[-0.07820954 -0.66972979  0.73847497],[ 0.88802788 -0.38345471 -0.25371041],1.9784165616857008,-0.27828733617582224,0.4777582690530137
1904,7854,2,"[2841.226126814362, 3543.2090654443596, 5.94996180290298]",[ 0.02316783 -0.47756047  0.87829337],[0.50301926 0.76479033 0.40257593],[ 0.86396462 -0.43247167 -0.25794065],2.0348969643516637,-0.2901302505610944,0.5277057378520615
1906,3710,1,"[2843.500269541779, 2885.9285714285716, 2.1390835579514826]",[ 0.4809373   0.86885461 -0.11743499],[ 0.27045769 -0.01961001  0.96253212],[ 0.83399757 -0.4946788  -0.24441959],2.1061577510616183,-0.28508684820679703,0.5844827995672257
1914,74317,27,"[2993.4425636126325, 2107.189203008733, 289.1656014101753]",[ 0.72664987  0.66897709 -0.15636373],[ 0.31128398 -0.11770749  0.94299906],[-0.61243958  0.73390367  0.29377398],2.446168682437596,-0.44725848693127723,0.9116533506525631
1915,149530,54,"[2924.3111482645622, 2986.6269310506254, 22.683789206179362]",[ 0.35371277  0.85067053 -0.38890478],[0.40544244 0.23525134 0.88333076],[ 0.84291382 -0.47012387 -0.26168653],2.079559918151379,-0.3010204239876826,0.5681203264843326
1925,17872,6,"[2923.1545434198747, 2328.9453334825425, 295.0015107430618]",[ 0.75121758  0.66005267 -0.00161552],[ 0.35077618 -0.39714885  0.84807362],[-0.55913166  0.6376545   0.52987596],2.4217120065890736,-0.7585400718143287,0.977458255859965
1929,15551,5,"[2912.538036139155, 2395.880329239277, 195.43701369686838]",[ 0.55506156 -0.32110474  0.76733201],[ 0.56804456  0.82021096 -0.06767093],[-0.60764467  0.47344031  0.63766938],2.232687744148631,-0.8095036428762517,0.9177047440440457
1944,6589,2,"[2933.0907573228105, 2794.6345424191836, 47.11200485657915]",[0.41310265 0.89331801 0.17700039],[-0.04200888 -0.17546025  0.98358983],[ 0.90971504 -0.41375915 -0.03495581],1.9976536610031708,-0.038406113412606774,0.4281990458868507
1969,15225,5,"[3001.070935960591, 2238.9496223316914, 183.57333333333332]",[ 0.66083692 -0.29442816  0.69036703],[ 0.55653358  0.80938131 -0.18754268],[-0.50355232  0.50814756  0.69872821],2.360736559127468,-0.9463322891704922,1.043090802756896
1971,83857,30,"[3079.9990340699046, 2257.8654495152464, 254.91450922403615]",[0.60943779 0.78646493 0.10029206],[ 0.40846213 -0.41987396  0.8104718 ],[ 0.67951767 -0.45296664 -0.5771282 ],2.158752936151392,-0.7040993699249197,0.8236913201539628
1972,60127,21,"[3022.7836080296706, 2384.9840337951337, 219.89663545495367]",[ 0.41668641  0.83745866 -0.3536035 ],[0.63311468 0.01178282 0.77396832],[ 0.65233292 -0.54637365 -0.52529763],2.26802897459026,-0.6779400609258225,0.8601379478706621
1973,13889,5,"[2986.7125062999494, 3241.5080279357767, 2.8337533299733604]",[ 0.44593145  0.88553248 -0.13029723],[ 0.31120299 -0.01690244  0.95019314],[ 0.83922455 -0.46426989 -0.28311768],2.0761029510025946,-0.3253668392486605,0.5749407027134911
1978,205093,74,"[3057.2599747431655, 3355.043521719415, 36.351830632932376]",[0.48118934 0.86439948 0.1458436 ],[ 0.07673961 -0.20726887  0.97526953],[ 0.87325131 -0.45809732 -0.16606925],2.0539204355079157,-0.18792938353173624,0.5089608779449776
1996,21574,7,"[3055.18276629276, 2412.7312042273106, 12.238574209696857]",[0.44145628 0.66026651 0.60758909],[-0.10305281 -0.6353541   0.76531385],[ 0.89134532 -0.40046636 -0.21243874],1.99305389570108,-0.23397001499694062,0.4704920941036543
1998,44450,16,"[3083.229853768279, 2204.315725534308, 156.21604049493814]",[ 0.58306851 -0.24382565  0.77497107],[ 0.39322709  0.91941783 -0.00658177],[ 0.71091741 -0.30857724 -0.63196244],1.9803115475445252,-0.7266705095158094,0.7799944915224778
2011,2789,1,"[3045.0397992111866, 3396.6654714951596, 1.4664754392255288]",[ 5.37068095e-01  8.43538500e-01 -8.12450662e-04],[ 0.42535661 -0.26998609  0.86381668],[ 0.72844328 -0.46427396 -0.50380559],2.1382279121601107,-0.6050793112792129,0.754749361871141
2027,22132,8,"[3095.5933941803723, 2408.3503524308694, 96.7279956623893]",[0.23887016 0.7805722  0.57762279],[ 0.68815381 -0.55576032  0.46644914],[ 0.68511706  0.28607254 -0.66990829],1.9663422508572406,-0.7741746626488196,0.8160319419495171
2034,3714,1,"[3075.6855142703284, 2526.6077005923535, 6.694938072159397]",[0.3600764  0.92166682 0.14448275],[ 0.34725514 -0.27615411  0.89618792],[ 0.86588617 -0.27252374 -0.41949011],1.8757150681655317,-0.45114121340350444,0.5238771820215766
2035,58443,21,"[3160.314494464692, 1956.9468199784405, 287.6989716475882]",[ 0.70616028  0.64772107 -0.28599837],[0.07652804 0.33173634 0.94026297],[ 0.7039042  -0.68586326  0.18469021],2.343213955684825,-0.25659582715132084,0.7899171069394102
2037,128432,46,"[3127.1123162451727, 2845.0744907811136, 19.216270088451477]",[ 0.40751526  0.90513354 -0.12109742],[0.28174106 0.00152231 0.95948927],[ 0.86865027 -0.42512463 -0.25439292],2.0259347107066707,-0.28489353692959224,0.5183249343648855
2038,7278,2,"[3083.7366034624897, 2071.7693047540533, 124.6864523220665]",[0.01968596 0.96153955 0.27396012],[ 0.59586172 -0.23131632  0.76905239],[ 0.80284574  0.14810281 -0.57749829],1.7532178249765709,-0.6235712106448715,0.6387431048957303
2047,18000,6,"[3113.934777777778, 2153.635, 213.15577777777779]",[ 0.48721229 -0.38854087  0.78208706],[0.60582672 0.79539869 0.01774569],[ 0.62896595 -0.46516332 -0.62291646],2.207587686126745,-0.7805658838359533,0.8905739093811038
2053,15288,5,"[3114.4657901622186, 3564.230245944532, 15.912611198325484]",[0.54146702 0.46409183 0.70102228],[ 0.12635259  0.77944125 -0.61360114],[ 0.83117296 -0.42082077 -0.36340252],2.0394692117620727,-0.41217245351787934,0.589582370945275
2059,35037,12,"[3162.8686531381113, 2263.104917658475, 206.9270770899335]",[ 0.64091979 -0.24592721  0.72714622],[ 0.55922979  0.79849668 -0.22285666],[-0.52581733  0.54947508  0.64930215],2.378192166308756,-0.8900966998215677,1.0171206146999976
2060,4644,1,"[3111.801894918174, 2671.7232988802757, 65.08936261843239]",[ 0.35965978  0.87012924 -0.33692723],[0.19880294 0.28134007 0.9387892 ],[ 0.91165906 -0.40462684 -0.07179754],1.988512208107731,-0.07859259432982123,0.42349301923292315
2080,94313,34,"[3238.461760308759, 2103.216534305981, 244.660990531528]",[ 0.50690011  0.85878733 -0.07440836],[ 0.59676    -0.28732361  0.74921469],[-0.6220368   0.42418094  0.65813429],2.1692864887565557,-0.813588093788815,0.8994549882992597
2082,38188,13,"[3176.40332041479, 2409.7585890855767, 130.0893998114591]",[ 0.48900295 -0.23782965  0.83923368],[-0.07552496  0.94695563  0.3123636 ],[ 0.86900638  0.21612981 -0.44510202],1.8145596755233633,-0.47335713035641236,0.517605677733446
2114,22658,8,"[3208.496645776326, 2071.301306381852, 187.87130373378056]",[ 0.00126468  0.9591465  -0.28290704],[0.75794541 0.1836259  0.62593952],[-0.65231676  0.2152197   0.72674846],1.889481917555612,-0.8393184274642322,0.8601592741942997
2128,150482,54,"[3233.0524315200487, 3148.423904520142, 31.278425326617135]",[0.28414669 0.14322855 0.94802228],[ 0.45523718  0.85005919 -0.26487445],[ 0.84381264 -0.50683819 -0.17633855],2.1116954857562438,-0.20601346649970148,0.566447620468527
2171,6628,2,"[3251.3673808086905, 2037.10350030175, 152.0137296318648]",[ 0.59778523 -0.45920962  0.65709919],[0.17840114 0.87532617 0.44941865],[ 0.78155349  0.15142859 -0.60518057],1.7621783150080392,-0.6588915532616061,0.6736441666885389
2183,3988,1,"[3262.0777331995987, 2195.7565195586762, 154.5110330992979]",[ 0.64401927 -0.53956712  0.54231586],[0.27563941 0.82495007 0.49343723],[ 0.71362602  0.16829946 -0.68000971],1.8024013947423536,-0.7612815362442769,0.7761355427560642
2204,13404,4,"[3296.9294240525214, 3410.6843479558343, 3.8156520441659207]",[0.51776495 0.85263517 0.07023341],[ 0.21534645 -0.20933923  0.95383594],[ 0.82797667 -0.4787383  -0.29200047],2.0950341467677807,-0.3390492416681378,0.5953064893998997
2205,9602,3,"[3282.9166840241614, 2017.5056238283692, 117.74026244532389]",[-0.38728476  0.89522013 -0.22043464],[0.07825238 0.27014853 0.95963344],[ 0.91863327  0.35440187 -0.17467751],1.9389952231612226,-0.18790607927795022,0.4061889761066366
2206,7366,2,"[3293.018191691556, 2384.1544936193322, 3.161824599511268]",[0.59217842 0.73969026 0.31966082],[ 0.12194608 -0.47439141  0.87182679],[ 0.79652613 -0.47729563 -0.37112668],2.110643247369771,-0.43602336614245,0.6492687530959492
2207,128529,46,"[3374.8144932272094, 2097.4024694815957, 52.27811622279797]",[ 0.43617917 -0.05555948  0.89814301],[ 0.60904358  0.75297088 -0.24920024],[ 0.6624301  -0.6557042  -0.36226836],2.3510919378455166,-0.5004430232927128,0.8467382726767945
2209,4440,1,"[3277.1078828828827, 2129.495720720721, 103.3141891891892]",[0.27935162 0.93763245 0.2069011 ],[-0.01504727 -0.2111782   0.97733175],[ 0.96007096 -0.27613251 -0.04488417],1.8508539980831533,-0.04671686739960872,0.2835405653677909
2217,4945,1,"[3291.7229524772497, 1984.8317492416581, 164.5253791708797]",[-0.18714687  0.97081366  0.14998965],[0.67297997 0.01548077 0.73949869],[ 0.71559347  0.23933489 -0.65623532],1.8935574007272007,-0.7421557819314607,0.7733229785376347
2219,22986,8,"[3341.750804837727, 1984.1663621334726, 221.2701209431828]",[-0.24469447  0.87228631 -0.42336888],[0.78255754 0.43547448 0.44493333],[-0.5724756   0.22243779  0.78917243],1.941396843844,-0.9432177590387663,0.9612743305473289
2222,58594,21,"[3330.967163873434, 3327.2128545584874, 35.28463665221695]",[0.50760358 0.68721837 0.51968213],[-0.17215739 -0.51010342  0.84270774],[ 0.84421587 -0.51722859 -0.14062061],2.120482407222803,-0.16505412626836152,0.5656957703027371
2223,72668,26,"[3347.051164198822, 2777.013389662575, 12.063893323058293]",[0.47079404 0.881664   0.03196193],[ 0.1681362  -0.12522817  0.97777713],[ 0.86607343 -0.45495769 -0.20719631],2.054486912067657,-0.2348228621733968,0.5235027132771314
2230,7852,2,"[3316.3159704533878, 2590.636398369842, 59.317498726439126]",[0.40694769 0.91271015 0.03679352],[-0.00126981 -0.03971437  0.99921027],[ 0.91345058 -0.40667303 -0.0150027 ],1.989655824662549,-0.016422729270154784,0.41911222376862295
2244,53402,19,"[3356.6996554436164, 3525.6758548368975, 13.710741170742669]",[ 0.16137849  0.70143181 -0.69422648],[0.50268319 0.5469306  0.66945988],[ 0.84927416 -0.4570124  -0.26433515],2.0644737964905775,-0.3017441353702677,0.5561873868203352
2260,155753,56,"[3481.442784408647, 1904.588521569408, 45.741224888124144]",[ 0.38267342 -0.0296515   0.92340773],[ 0.67265016  0.69409365 -0.25646787],[-0.63332679  0.7192738   0.28555628],2.419651224466931,-0.4235879873997169,0.8849518226793364
2280,155626,56,"[3442.347737524578, 2998.8697839692595, 31.704785832701475]",[ 0.08786438 -0.18551468  0.97870535],[0.54310761 0.83255125 0.10905291],[ 0.83505328 -0.52196046 -0.17390604],2.129440556730355,-0.20532262776695898,0.582566713591648
2294,8932,3,"[3433.902037617555, 2082.3360949395433, 104.90629198387819]",[ 0.02217098 -0.08184489  0.99639845],[0.51582379 0.85467949 0.05872634],[ 0.85640777 -0.512664   -0.06116662],2.1102015209324705,-0.07130123712941437,0.5425249747630554
2299,4085,1,"[3438.701346389229, 1998.9906976744187, 158.67931456548348]",[-0.58146922  0.81289529  0.03308765],[0.51477325 0.33611817 0.78869073],[ 0.63000162  0.47563202 -0.61389912],2.217470349934204,-0.7724537237405212,0.8892410266229956
2308,72083,26,"[3518.802644174077, 2615.99006700609, 12.781196676053993]",[ 0.49552315  0.8487266  -0.18471587],[0.21695661 0.08497978 0.97247533],[ 0.8410628  -0.52195937 -0.1420274 ],2.126221732952313,-0.1672883700079403,0.5715513606324
2309,11395,4,"[3485.0605528740675, 2121.2075471698113, 124.38446687143484]",[ 0.48820241  0.86657865 -0.1034401 ],[ 0.27454632 -0.03999052  0.96074194],[ 0.82842183 -0.49743563 -0.25743945],2.111555283941344,-0.30129787417392023,0.5945121753819187
2311,23387,8,"[3504.868431179715, 1610.3490400649935, 190.55642023346303]",[-0.08826767  0.79238366 -0.60360331],[0.79515692 0.42102396 0.43642216],[-0.59994524  0.44143738  0.66723215],2.2051448066508215,-0.838448177968392,0.9273636657523167
2313,78918,28,"[3542.2598393268963, 1907.236460630021, 108.32793532527434]",[0.46961517 0.45851483 0.75447051],[-0.4850863  -0.58001149  0.65442949],[ 0.73766719 -0.67331332 -0.04996293],2.310616752402893,-0.0676277097328832,0.7411876991243005
2317,7302,2,"[3502.94193371679, 3252.806491372227, 2.3107367844426183]",[0.4950767  0.86882541 0.00644017],[ 0.25454378 -0.152124    0.95502134],[ 0.83072651 -0.4711695  -0.29646715],2.086732027127309,-0.3427881039688076,0.5903848421122059
2323,34397,12,"[3532.709538622554, 2239.2992412128965, 15.161874582085646]",[ 0.04200856 -0.62970224  0.77569992],[0.59598174 0.63892549 0.48639489],[ 0.8018984  -0.44187023 -0.40213138],2.074430129372606,-0.46482629236756745,0.640330394268788
2331,61131,22,"[3535.391110893, 3168.6875071567615, 37.42232255320541]",[ 0.00437012 -0.27995971  0.9600018 ],[0.54220445 0.80730612 0.23296173],[ 0.84023523 -0.51949917 -0.15532343],2.1245474213925846,-0.1827935654398577,0.5730794244956194
2333,3481,1,"[3509.762424590635, 2205.464234415398, 138.95288710140764]",[0.35656507 0.92270186 0.14656954],[ 0.39287933 -0.29042179  0.87252565],[ 0.84764803 -0.25352803 -0.46606476],1.8614234431382783,-0.5027148960573669,0.5592598653722688
2336,9645,3,"[3536.9599792638674, 2513.529911871436, 61.020528771384136]",[ 0.63086836  0.65675064 -0.41313886],[0.16303658 0.40837485 0.89813643],[ 0.7585672  -0.6339626   0.15055639],2.266951430708554,-0.19592849145654193,0.709684954466125
2337,47211,17,"[3564.4662684543855, 1698.977484060918, 19.424646798415623]",[ 0.135282   -0.24969787  0.95882728],[0.75194165 0.65604166 0.06475414],[-0.64519961  0.7122221   0.27650885],2.40552927445495,-0.4048848941048343,0.8695118101439511
2341,45962,16,"[3567.993255297855, 3387.1297376093294, 12.982833645185153]",[-0.08706723 -0.63947076  0.76386939],[0.49627061 0.63702169 0.58984646],[ 0.86379093 -0.43044222 -0.26188683],2.0330971099418735,-0.29437452847632806,0.5280505674013146
2343,2867,1,"[3557.0882455528426, 2225.4893617021276, 82.38297872340425]",[0.78364967 0.53844681 0.30978738],[ 0.17638766 -0.67103414  0.72013928],[-0.59563461  0.50969424  0.62083105],2.2785996489928726,-0.8061080342528597,0.9327408669510341
2347,11357,4,"[3570.4382319274455, 2004.0977370784537, 51.392621290833844]",[ 0.37435191 -0.11181795  0.92052018],[ 0.61983762  0.7685113  -0.15871899],[ 0.68968252 -0.62998979 -0.35700264],2.310992305301784,-0.4776545365019166,0.809745805226948
2349,13085,4,"[3574.1491020252197, 2153.7365685899886, 42.90385938097058]",[ 0.35282311  0.88944942 -0.29050917],[0.57141728 0.04103849 0.81963293],[ 0.74094409 -0.4551874  -0.49376744],2.121689170293148,-0.5878201107536601,0.736321254040975
2362,9411,3,"[3586.2961428116037, 2287.467431728828, 30.303474657315906]",[-0.06457341 -0.54864175  0.83356014],[0.52454964 0.69193375 0.49605984],[ 0.84892753 -0.46927594 -0.24310931],2.0757766071143453,-0.278907881273615,0.5568435861126791
