ID,Pixels,ZDiscs,Centroid,PC1,PC2,PC3,Azi_[RAD],Ele_[RAD],Sph_[RAD]
223,8507,3,"[233.05854002586105, 645.7373927353943, 206.920300928647]",[0.34699346 0.12634661 0.92931807],[ 0.47682587  0.82949613 -0.29081483],[ 0.80760921 -0.54403374 -0.2275844 ],0.5928112560932245,-0.27467720728908074,0.6307096698580695
224,30499,11,"[241.88445522804025, 1291.842716154628, 189.89717695662154]",[0.45239795 0.72853529 0.51436605],[-0.27301014 -0.4359366   0.85756909],[ 0.84900033 -0.52838964  0.0016807 ],0.5567035591740117,-0.0019796208259753962,0.5567058285369629
225,10303,3,"[227.17596816461224, 2644.1668446083663, 217.37503639716587]",[0.18747685 0.26976084 0.94450067],[ 0.42596141  0.84410722 -0.32563764],[ 0.88510412 -0.46337035 -0.04334285],0.4822866497174964,-0.0489301288081107,0.4840786283836142
226,100317,36,"[290.7185920631598, 485.2049204023246, 13.255230917989971]",[0.45664062 0.8853085  0.08779639],[ 0.20509533 -0.20078565  0.95792538],[ 0.86568773 -0.41942101 -0.27325953],0.4511664999914349,-0.3057574962041054,0.5242737236133684
227,95688,34,"[270.65258966641585, 2784.005413426971, 154.38666290443942]",[0.0447663  0.07515725 0.99616633],[ 0.43255546  0.89738613 -0.08714306],[ 0.90049528 -0.43479826 -0.00766298],0.4498284122110178,-0.008509530888421183,0.449889216998408
228,24477,8,"[249.693222208604, 718.1857253748417, 124.8552110144217]",[0.54266134 0.79727749 0.26432418],[ 0.01086213 -0.32132455  0.94690683],[ 0.83988135 -0.5109786  -0.18303054],0.5465685597965596,-0.2145695554057846,0.5737317368481198
230,5190,1,"[234.32215799614644, 724.921387283237, 142.15684007707128]",[0.56526202 0.81903413 0.09829517],[-0.26995892  0.07107159  0.96024529],[ 0.77948767 -0.56932585  0.26127964],0.630828657777001,-0.32342427856643163,0.6769488002662708
233,8096,2,"[254.11277173913044, 333.7443181818182, 294.6845355731225]",[ 0.66693677  0.73245768 -0.13675198],[ 0.21463836 -0.01310308  0.9766057 ],[ 0.71353047 -0.68068646 -0.16595244],0.7618452088487817,-0.22851674837878624,0.7762719317225302
234,33920,12,"[260.48623231132075, 2704.981515330189, 275.82883254716984]",[ 0.26882962  0.68742584 -0.67466759],[0.41114141 0.55153579 0.72578993],[ 0.87103007 -0.47249761 -0.13436007],0.4970347084457039,-0.15304794428916246,0.5135009681418963
236,116109,42,"[314.43318778044767, 1914.1598584089088, 281.8992412302233]",[ 0.46573978  0.87616908 -0.12415394],[ 0.42516357 -0.0985076   0.89974007],[ 0.77609432 -0.47183048 -0.41839408],0.5462482946562114,-0.49443782619754223,0.6823477658335361
237,11615,4,"[238.50047352561344, 3299.9051226861816, 266.68532070598366]",[-0.0276343  -0.645661    0.76312399],[0.37747576 0.70015254 0.60605154],[ 0.92560704 -0.30480862 -0.22437315],0.3181222354117225,-0.2378191545328953,0.388159996195392
238,19145,6,"[250.93058239749283, 3554.6609036301907, 255.27730477931576]",[ 0.37767006  0.86906699 -0.31951197],[0.28664341 0.21838255 0.93281542],[ 0.88045493 -0.44388246 -0.16663578],0.46696309657975266,-0.18704859685609188,0.493975478324832
239,55801,20,"[333.0722388487662, 116.69369724556907, 128.28863282020035]",[0.5741449  0.45843265 0.67837831],[ 0.2251444   0.70820838 -0.6691419 ],[ 0.7871897  -0.53691749 -0.30340069],0.5985899198796291,-0.3678768174814975,0.6645575852096959
240,29017,10,"[246.75776269083642, 3479.6258744873694, 239.47010373229486]",[-0.08883057 -0.63142346  0.7703334 ],[0.44539812 0.66657927 0.59773957],[ 0.89091506 -0.39620259 -0.22202221],0.41844957710676683,-0.24423210249217098,0.4714403205818949
241,35652,12,"[257.8975653539773, 3545.9754852462693, 280.858044429485]",[ 0.23575991 -0.1614387   0.95830831],[0.39142584 0.91835397 0.05841059],[ 0.88949597 -0.36133576 -0.27970233],0.3858614640554155,-0.30466072825700463,0.4745554023913392
244,10791,3,"[258.91928458900935, 3091.9047354276713, 167.84867018811974]",[0.47911148 0.86991851 0.11702124],[-0.08157099 -0.08861492  0.99272029],[ 0.87395558 -0.48516922  0.02850368],0.5067822314869052,-0.03260301172096541,0.5075136574784799
245,29979,10,"[258.30327896194, 3400.500650455319, 268.9028653390707]",[ 0.28936167 -0.16032189  0.94369842],[0.2993467  0.95158245 0.06987405],[ 0.9092092  -0.26227414 -0.32334332],0.2808400134875588,-0.3416828018012928,0.42941562895610985
246,82706,30,"[338.91944961671464, 511.8673614973521, 277.37728822576355]",[0.73101433 0.63877909 0.23995691],[-0.07671076 -0.27249576  0.95909411],[-0.67803651  0.71951882  0.15019708],0.8150715024858569,-0.2179974613167184,0.8257083079354925
247,55248,20,"[267.90377932232843, 2728.135624818998, 202.77648059658267]",[-0.13279275 -0.33504595  0.93279703],[0.52980368 0.77139759 0.35249654],[ 0.83765992 -0.54100828 -0.07507257],0.5734570238921051,-0.08938298241888701,0.577811635242348
248,3537,1,"[258.27565733672606, 2644.4614079728585, 50.89878428046367]",[0.44052812 0.38867454 0.80923858],[-0.03569673  0.90828966 -0.41681607],[ 0.89702883 -0.15473203 -0.41400155],0.17081303782639468,-0.4323969691849245,0.4577958965076353
249,6011,2,"[255.92147729163202, 3008.5027449675595, 155.58376310098154]",[0.19824392 0.89208583 0.40605692],[-0.32775852 -0.33009487  0.88521846],[ 0.92372815 -0.30857779  0.22694943],0.32240164887145,-0.24091672895581137,0.39309446285542704
256,103698,37,"[303.7145750159116, 2826.2939979556018, 268.34396998977803]",[ 0.03896194 -0.14219582  0.98907144],[0.52435627 0.84549976 0.10089927],[ 0.85060712 -0.51469458 -0.10750358],0.5441543665650708,-0.1257179930344318,0.5536574607980816
260,293079,106,"[331.4201836364939, 565.852428867302, 110.44648030053331]",[-0.11627688 -0.29939921  0.94701626],[0.66907241 0.68106808 0.29746997],[ 0.73404482 -0.66821134 -0.12112728],0.7384843558412856,-0.16353972936600508,0.7465372586043084
261,27502,10,"[277.0891207912152, 2721.8299032797613, 100.41080648680096]",[-0.10377417 -0.00497138  0.99458846],[0.34494508 0.93774099 0.04067838],[ 0.9328686  -0.34729976  0.09559844],0.3563946508307458,-0.10212144176697528,0.3685003455384236
262,5478,1,"[272.7858707557503, 1283.3722161372764, 93.57940854326397]",[ 0.4733069   0.8785133  -0.06476854],[-0.36638355  0.26318957  0.89246532],[ 0.80108905 -0.39867987  0.44644226],0.4617837497865915,-0.5084260894117851,0.6416838165941992
264,18085,6,"[290.4823887199336, 2730.4890240530826, 59.512690074647494]",[ 0.26818111  0.91741269 -0.29399465],[0.30516464 0.20855924 0.92918114],[ 0.91375786 -0.3389056  -0.22403026],0.3551643937259614,-0.24043202504956293,0.4183564905415533
265,34113,12,"[331.85896872160174, 3266.6543839591945, 11.797115469175974]",[0.60831112 0.58590539 0.53541802],[-0.11511736 -0.60232263  0.7899085 ],[ 0.78530604 -0.54214603 -0.29895167],0.6042286814972596,-0.3637425949016295,0.6676060296522347
266,3337,1,"[276.8019178903206, 2692.1747078213966, 77.1039856158226]",[-0.03691878 -0.27470086  0.96082071],[-0.00357633  0.96150634  0.27475946],[ 0.99931187 -0.00670757  0.03648006],0.006712085033993065,-0.036488979080667505,0.03710010449910215
267,127546,46,"[379.2800950245402, 803.2249384535776, 235.88105467831213]",[0.44837001 0.51925512 0.7275565 ],[-0.49109201 -0.53700047  0.68590024],[ 0.74685539 -0.66483428  0.01422713],0.7273620395864996,-0.019047078717514543,0.7274757295687071
270,11651,4,"[303.15784052871, 43.38357222556004, 130.9425800360484]",[0.57878845 0.2876195  0.76307205],[ 0.29287236  0.79999169 -0.5236784 ],[ 0.76107142 -0.52658173 -0.37879015],0.6052658215654532,-0.46181108538106797,0.7058330861288035
271,5201,1,"[284.1251682368775, 2626.8646414151126, 89.01038261872716]",[ 0.09580703  0.90703982 -0.40999973],[0.07762371 0.40383209 0.91153398],[ 0.99236867 -0.11915706 -0.03171784],0.11950126811319979,-0.031950870947522275,0.12362085775317874
273,288470,105,"[403.02691094394567, 1552.5096682497312, 135.61876104967587]",[ 0.0331101  -0.27377343  0.96122413],[0.63425    0.74903792 0.19149186],[ 0.7724187  -0.60331609 -0.19844152],0.6630936304743948,-0.2514708530067473,0.6881556425124443
276,16229,5,"[302.56429847803315, 233.01990264341612, 37.17203771027174]",[0.46133082 0.43828142 0.7714164 ],[ 0.29136145  0.74640872 -0.59831641],[ 0.8380229  -0.5007828  -0.21664304],0.5386356216917871,-0.25297831667965637,0.5771467394116825
277,34044,12,"[314.58621196099165, 1400.3815944072378, 139.59008929620492]",[-0.3496498  -0.59087038  0.72706066],[0.45412675 0.57189187 0.68316073],[ 0.81945952 -0.56904471 -0.06836817],0.6069675719846322,-0.08323802900119893,0.6103289576088247
279,26862,9,"[313.3917429826521, 1385.1407564589383, 79.53074975802248]",[ 0.39579766  0.67091307 -0.62707245],[0.34938886 0.52147098 0.77845709],[ 0.84927712 -0.52720363 -0.02801256],0.555549919282883,-0.03297204587911292,0.556181764663401
280,31593,11,"[322.0260184218023, 1488.894058810496, 95.18022979774001]",[-0.27603754 -0.53374932  0.79932155],[0.43942096 0.66954927 0.59884304],[ 0.85481723 -0.51654181 -0.0497199 ],0.543554493442021,-0.05809890933839564,0.5455978006142034
281,14684,5,"[303.747139743939, 2839.1116180877143, 132.78105420866248]",[ 0.44037659  0.89724747 -0.03186585],[0.06026471 0.00587153 0.99816516],[ 0.89578827 -0.44148895 -0.05148668],0.45791099842806793,-0.057413225452024125,0.46059481623056536
284,67098,24,"[328.3118274762288, 895.9314435601657, 111.39042892485618]",[-0.04026289  0.08413233  0.99564082],[ 0.52457244  0.84986077 -0.05060054],[ 0.85041322 -0.52024842  0.07835135],0.5490213920754304,-0.09187390139466783,0.5540261066002281
287,76318,27,"[339.51445268481876, 1119.461293534946, 234.88201996907677]",[ 0.36072106  0.8233276  -0.43819171],[0.40732528 0.28358214 0.86814013],[ 0.83902708 -0.49164299 -0.23306809],0.5300379335214394,-0.27095239786710573,0.5753037468139196
291,6019,2,"[300.8511380628011, 2586.0629672703108, 105.48596112311016]",[-0.1379623   0.81124795 -0.5681929 ],[0.11405804 0.5828753  0.80451671],[ 0.98384814  0.04618601 -0.17294417],0.04690980334910368,-0.17400568687285786,0.17997514709696014
295,2847,1,"[304.0133473832104, 2529.4766420793817, 121.50895679662803]",[-0.14172333  0.98967595 -0.02135457],[-0.10330077  0.00666856  0.99462781],[0.98450162 0.14316791 0.1012892 ],0.14440942693696474,-0.10252300921983627,0.17628713046543149
296,9426,3,"[321.3445788245279, 1351.7276681519202, 57.357097390197325]",[-0.4732547  -0.60482674  0.64047998],[0.25603236 0.60123125 0.75694677],[ 0.84289823 -0.52221222  0.1296803 ],0.5546660016254339,-0.15265355964881905,0.5681493084007194
300,3658,1,"[324.32094040459265, 1879.4220885729908, 296.49617277200656]",[0.76781224 0.63869856 0.0502843 ],[ 0.38505932 -0.52277696  0.7605482 ],[-0.51204851  0.56459578  0.64733138],0.8341659926503925,-0.9015584105648259,1.0332283405312115
301,36944,13,"[369.57616933737546, 29.931003681247294, 161.5027067994803]",[ 0.41980545 -0.02751917  0.90719682],[ 0.58509199  0.77233322 -0.24732321],[ 0.69385211 -0.63462123 -0.34033094],0.7408419946270695,-0.456014682008782,0.8039716856214394
304,98631,35,"[356.44785108130304, 729.7788626293965, 16.144123044478917]",[ 0.31006259  0.84223442 -0.44102423],[0.19639829 0.39713645 0.89649894],[ 0.93020907 -0.36458718 -0.04227624],0.37353982000766167,-0.04541685643740712,0.3758142795184644
305,4356,1,"[328.0886134067952, 10.325068870523417, 35.72314049586777]",[0.57580792 0.11507607 0.80944595],[ 0.49255234  0.74138678 -0.45578265],[-0.6525622   0.66113776  0.37021539],0.791925857848024,-0.5160478124281312,0.8598353961603366
309,109860,40,"[396.97888221372654, 1087.1360549790643, 130.16090478791187]",[0.52214393 0.85098413 0.05649539],[-0.03149486 -0.04695759  0.99840025],[ 0.85227565 -0.52308795  0.00228301],0.5504717030735606,-0.0026787131376277036,0.5504759491625786
313,123765,45,"[372.5251565466812, 3035.3633094978386, 246.92890558720154]",[0.36517268 0.56370803 0.74086582],[-0.35895539 -0.64902584  0.67075814],[ 0.85895282 -0.51088033 -0.03466047],0.5365658607999032,-0.04033012869783887,0.5375752328676182
315,6665,2,"[336.71822955738935, 1492.039759939985, 117.49992498124531]",[0.66263892 0.57273405 0.48258199],[-0.08594367 -0.58194738  0.80867233],[ 0.7439915  -0.57733263 -0.33639811],0.6599305150506015,-0.42464306054255463,0.7317720639325499
318,39793,14,"[360.5366773050537, 200.1889528308999, 116.234463347825]",[ 0.25954487 -0.12124301  0.95809007],[ 0.59900851  0.79839776 -0.06123583],[ 0.75751255 -0.58979755 -0.27984564],0.6615538588679994,-0.35387588348995486,0.7113019924279191
319,3002,1,"[338.0566289140573, 1519.5216522318453, 108.83910726182545]",[ 0.52939315  0.81518078 -0.23499612],[0.14991867 0.18274601 0.97166264],[ 0.83502532 -0.54962185 -0.02546633],0.5821249814995209,-0.030488224512935914,0.5826175270279623
320,231404,84,"[477.02212580594977, 2594.140956941107, 51.09332163661821]",[0.29226577 0.47761768 0.82853007],[ 0.14897905  0.83304243 -0.53277158],[ 0.94466182 -0.27914452 -0.17231476],0.28732029034594986,-0.18042528907463318,0.33423414025509246
323,116499,42,"[418.49746349754076, 2471.3924153855396, 250.1337007184611]",[ 0.35912149  0.74401388 -0.56344929],[0.37849324 0.43574394 0.81662114],[ 0.85309708 -0.50652795 -0.12511921],0.5358125864253,-0.14562643258255334,0.5489036116108548
324,2832,1,"[351.24752824858757, 2577.3901836158193, 140.42302259887006]",[ 0.24979396 -0.52546711  0.81331869],[0.60659181 0.73962391 0.29155246],[ 0.75475119 -0.42052442 -0.50349763],0.5083310325506117,-0.5883053990870456,0.7155215740096721
325,36082,13,"[406.9204312399534, 3078.976109971731, 291.37387062801395]",[ 0.39376854  0.90746381 -0.14647791],[0.27838494 0.0341385  0.95986269],[ 0.87604119 -0.41874097 -0.23918159],0.4458869788868913,-0.2665296177419593,0.5032056419402045
328,80046,29,"[398.7856607450716, 1441.6458536341604, 209.2259450815781]",[ 0.42086817  0.80845344 -0.41142802],[0.22942432 0.34394186 0.91053198],[ 0.87763003 -0.47760552 -0.0407247 ],0.49837867784263035,-0.04636978018032613,0.4999009817298264
329,100838,36,"[377.3985898173308, 2410.929332196196, 194.37972788036257]",[-0.03142751 -0.30547038  0.9516828 ],[0.47134773 0.83510096 0.2836154 ],[ 0.88138733 -0.45748686 -0.11773762],0.47877367844319474,-0.1327960060202173,0.4920053206739184
330,24835,9,"[375.9838936984095, 3106.0114757398833, 208.24175558687335]",[ 0.5325609   0.8453571  -0.04183606],[ 0.2514186  -0.11080491  0.96151493],[ 0.80818783 -0.52258362 -0.27154886],0.5739895217778055,-0.3241461265719949,0.6297278159408166
331,50204,18,"[390.2804159031153, 2924.7584256234563, 194.78846307067167]",[-0.44817584 -0.62393365  0.64019154],[0.28355718 0.57993832 0.7637191 ],[ 0.84778166 -0.52381136  0.08299348],0.5534492919897879,-0.09758394317608705,0.5590079492626022
332,89503,32,"[436.3452845156028, 3388.6297442543823, 170.17030714054277]",[0.48153143 0.06898892 0.87370934],[ 0.39782887  0.87107195 -0.28803791],[ 0.78093513 -0.48628611 -0.39200274],0.5569416460272069,-0.465219023113478,0.6746347727689932
333,20059,7,"[379.2038486464929, 3018.846403110823, 277.9705369160975]",[ 0.48542196  0.87077821 -0.07817174],[ 0.23467232 -0.04364253  0.97109435],[ 0.84219619 -0.48973527 -0.22553258],0.5267038701931516,-0.26165181006936206,0.5694527003213835
334,242189,88,"[519.6924055180045, 641.161956158207, 209.1055043788116]",[0.30504735 0.20083173 0.93092037],[ 0.6828269   0.63527152 -0.36080123],[-0.66384753  0.74571892  0.05665459],0.8434156575563944,-0.08513648400782861,0.8448445724175251
335,60710,22,"[417.8574699390545, 2128.108977104266, 281.7388898039862]",[0.54715868 0.50345522 0.66869293],[-0.31259715 -0.61817854  0.72120615],[ 0.77646662 -0.60364571 -0.18086309],0.6608242451691538,-0.22885026743823061,0.6817571813405602
337,20301,7,"[395.9572927441998, 3246.701837347914, 177.99389192650608]",[0.64263937 0.57746964 0.50353099],[-0.1614947  -0.5403456   0.82580027],[ 0.74895534 -0.61200935 -0.25398907],0.6851115243775187,-0.32695347463083885,0.7243122102549685
338,34294,12,"[405.2177057211174, 3157.3049804630546, 227.5565113430921]",[0.55070488 0.71757672 0.42638925],[-0.11140038 -0.44307457  0.88953633],[ 0.82723279 -0.53737192 -0.16406501],0.576095250725806,-0.1957891923769306,0.5966317424797095
339,42535,15,"[414.9441166098507, 3221.704384624427, 198.13715763488892]",[0.54756986 0.48629227 0.68094572],[-0.25091646 -0.68091349  0.68803906],[ 0.7982532  -0.54760994 -0.25082897],0.6012750892355201,-0.3044531825661321,0.6464068110382367
340,123536,45,"[459.58107758062425, 108.1640331563269, 60.57214091438933]",[0.65741867 0.70051526 0.27763116],[ 0.06034391 -0.41620335  0.90726698],[ 0.75110539 -0.5797009  -0.31589168],0.6573058828540119,-0.39811161955294466,0.7210614679377717
